Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,PositivePillar1,PositivePillar2
20210706,S12000026,Scottish Borders,56,3804,3300.9371745921558,290.69767441860466,0,103,89.37868795557098,136,36451,31630.510239500174,608,63,10.361842105263158,10.526315789473683,330,278,3,60
20210706,S12000027,Shetland Islands,1,272,1189.331001311762,26.23524267599475,0,9,39.35286401399213,21,7784,34035.85483165719,114,1,0.8771929824561403,0.9771986970684038,94,20,1,0
20210706,S12000028,South Ayrshire,22,5719,5099.875156054931,230.9612983770287,0,215,191.72462992687713,118,40220,35865.881933297664,676,24,3.5502958579881656,7.803887438352191,442,234,0,24
20210706,S12000029,South Lanarkshire,114,22885,7133.283461130852,303.28533133844525,1,646,201.3590175176111,392,116530,36322.54846954678,2076,126,6.069364161849711,8.442655935613683,1164,912,5,121
20210706,S12000030,Stirling,44,4354,4627.976190476191,252.97619047619048,0,118,125.42517006802721,158,35091,37299.10714285714,601,44,7.321131447587355,7.479964381121995,265,336,2,42
20210706,S12000033,Aberdeen City,133,10021,4374.836287435606,419.1041648476382,0,242,105.64917488867546,408,81267,35478.47725486772,1754,144,8.209806157354619,10.168316831683168,895,859,20,124
20210706,S12000034,Aberdeenshire,106,7556,2897.4614617685406,238.51522356008897,0,191,73.24181302247105,363,78607,30143.032441138123,1745,115,6.59025787965616,6.784721507258314,973,772,6,109
20210706,S12000035,Argyll and Bute,33,2091,2447.617932810488,215.38101369542318,0,72,84.27952709820906,110,26162,30623.902610324243,574,39,6.794425087108014,6.621287128712872,379,195,3,36
20210706,S12000036,City of Edinburgh,396,28471,5396.118418558811,534.096508851067,2,610,115.61350972290664,969,192238,36434.9342329707,4047,443,10.946380034593526,12.493907392363932,1604,2443,11,432
20210706,S12000038,Renfrewshire,119,13922,7760.744746083951,461.00674508055073,0,374,208.48430793243773,221,68261,38051.73086571158,1291,135,10.4570100697134,10.949173300673607,657,634,15,120
20210706,S12000039,West Dunbartonshire,63,5859,6632.329635499208,479.9637763187684,0,171,193.5702965813901,111,32845,37180.21281412723,692,67,9.68208092485549,11.446540880503145,375,317,2,65
20210706,S12000040,West Lothian,102,10505,5714.829724730715,385.7034055053857,0,250,136.002611250136,206,61021,33196.0613643782,1080,108,10,11.533095644086188,506,574,2,106
20210706,S12000041,Angus,86,4917,4245.380763253324,509.41115524089105,0,136,117.42358832671387,191,39438,34051.113797271624,942,94,9.978768577494693,11.780973451327434,501,441,7,87
20210706,S12000042,Dundee City,139,11291,7587.017873941674,818.4383819379117,2,237,159.2527886036823,258,54052,36320.38704475205,1218,154,12.643678160919542,16.41341203064172,500,718,14,140
20210706,S12000045,East Dunbartonshire,71,7052,6484.597701149425,447.81609195402297,0,199,182.98850574712642,133,38546,35444.597701149425,651,75,11.52073732718894,11.518790304647544,270,381,3,72
20210706,S12000047,Fife,232,16206,4331.649426669875,434.07371769171147,2,385,102.9054072113971,586,124313,33227.220484858204,2759,246,8.916274012323305,10.80690737833595,1426,1333,22,224
20210706,S12000048,Perth and Kinross,103,6967,4586.268185109604,512.1453492199329,0,224,147.45573036666448,247,54005,35550.65499308801,1134,108,9.523809523809524,11.385041551246537,584,550,9,99
20210706,S12000049,Glasgow City,430,54261,8536.435718331131,468.03221949531184,1,1186,186.5836007803159,816,238626,37541.06097791203,4264,471,11.04596622889306,12.02586045816361,1879,2385,34,437
20210706,S12000050,North Lanarkshire,179,26995,7913.173477164801,380.19581403529344,0,695,203.7286744445096,420,122636,35948.87729377968,2195,193,8.792710706150341,9.917237442922374,1031,1164,9,184
20210707,S12000005,Clackmannanshire,20,3221,6279.976603626437,210.5673620588809,0,95,185.2212906999415,40,22467,43803.86040163774,348,20,5.747126436781609,5.314232902033272,228,120,0,20
20210707,S12000006,Dumfries and Galloway,18,4859,3276.687571650145,104.52491739159754,0,144,97.10702002832288,124,51356,34632.13972621215,671,22,3.278688524590164,3.820598006644518,462,209,1,21
20210707,S12000008,East Ayrshire,30,8365,6879.111842105263,296.875,0,229,188.32236842105263,111,44468,36569.07894736842,543,35,6.445672191528545,8.59106529209622,293,250,1,34
20210707,S12000010,East Lothian,79,5083,4710.843373493976,519.9258572752549,0,113,104.72659870250233,167,36426,33759.03614457831,796,91,11.4321608040201,11.748792270531402,299,497,2,89
20210707,S12000011,East Renfrewshire,48,6691,6965.438267749323,432.02165313345824,0,173,180.0957734749115,128,34466,35879.65854674162,584,50,8.561643835616438,11.979856877816061,252,332,0,50
20210707,S12000013,Na h-Eileanan Siar,3,322,1215.0943396226414,64.15094339622642,0,9,33.9622641509434,21,6979,26335.849056603773,132,5,3.787878787878788,2.5956284153005464,123,9,3,2
20210707,S12000014,Falkirk,104,8562,5332.585949177877,350.0249128051819,0,249,155.08221225710014,177,59834,37265.819631290484,1016,113,11.122047244094487,8.415770609318997,433,583,8,105
20210707,S12000017,Highland,85,5248,2229.112687423013,246.35772841184217,0,99,42.0507157116765,355,69900,29690.353820668563,1323,88,6.651549508692366,7.261509254864737,675,648,8,80
20210707,S12000018,Inverclyde,51,3913,5077.861406696081,504.801453412925,0,149,193.3558266286011,92,28527,37019.2058136517,488,55,11.270491803278688,10.89861147498035,224,264,2,53
20210707,S12000019,Midlothian,116,5539,5946.323134728932,714.975845410628,1,158,169.6188942565754,184,33880,36371.44390767579,830,124,14.93975903614458,14.340305711987128,305,525,3,121
20210707,S12000020,Moray,12,1988,2077.10793020583,91.94441542158604,0,30,31.344687075540694,75,29205,30514.052868038867,290,13,4.482758620689655,4.053471323846486,158,132,0,13
20210707,S12000021,North Ayrshire,41,8017,5971.694599627561,279.3296089385475,0,278,207.07635009310988,126,45036,33546.368715083794,615,44,7.154471544715448,8.599076314053223,366,249,3,41
20210707,S12000023,Orkney Islands,7,118,526.7857142857142,98.21428571428572,0,3,13.392857142857144,32,5411,24156.25,122,9,7.377049180327869,5.063291139240507,116,6,9,0
20210707,S12000026,Scottish Borders,47,3851,3341.7216244359593,283.755640402638,0,103,89.37868795557098,152,36603,31762.40888580354,506,53,10.474308300395258,10.558287532542666,217,289,2,51
20210707,S12000027,Shetland Islands,6,278,1215.566243987757,52.4704853519895,0,9,39.35286401399213,10,7794,34079.58023611719,105,6,5.714285714285714,1.948051948051948,90,15,4,2
20210707,S12000028,South Ayrshire,38,5757,5133.761369716426,234.52826823613339,0,215,191.72462992687713,85,40305,35941.68004280364,487,41,8.41889117043121,8.201610498061438,273,214,1,40
20210707,S12000029,South Lanarkshire,139,23024,7176.6099370363445,288.01196932859546,0,646,201.3590175176111,295,116825,36414.50034287139,1804,154,8.536585365853659,8.191628515369523,944,860,6,148
20210707,S12000030,Stirling,40,4394,4670.493197278912,247.66156462585036,0,118,125.42517006802721,73,35164,37376.70068027211,438,45,10.273972602739725,7.652120467117395,200,238,1,44
20210707,S12000033,Aberdeen City,107,10128,4421.548939142583,391.163887191129,0,242,105.64917488867546,328,81595,35621.67117785733,1484,114,7.681940700808626,9.814701690083485,777,707,12,102
20210707,S12000034,Aberdeenshire,72,7628,2925.0709410230847,220.8758340363525,0,191,73.24181302247105,284,78891,30251.936498197712,1285,79,6.147859922178988,6.445210487830357,672,613,6,73
20210707,S12000035,Argyll and Bute,19,2110,2469.858363572516,191.97003394592062,0,72,84.27952709820906,90,26252,30729.252019197,372,22,5.913978494623656,6.321650835244022,216,156,4,18
20210707,S12000036,City of Edinburgh,374,28845,5467.00276714302,508.69944278078924,0,610,115.61350972290664,844,193082,36594.89784314469,3400,414,12.176470588235293,12.28348428565466,1088,2312,18,396
20210707,S12000038,Renfrewshire,75,13997,7802.553096605162,420.87072858018837,0,374,208.48430793243773,184,68445,38154.30068565695,1249,80,6.405124099279423,10.29263370332997,743,506,4,76
20210707,S12000039,West Dunbartonshire,62,5921,6702.5130178854415,474.3038261263301,0,171,193.5702965813901,101,32946,37294.54380801449,593,65,10.961214165261383,11.255627813906953,290,303,0,65
20210707,S12000040,West Lothian,113,10618,5776.302905015776,381.8953323903819,0,250,136.002611250136,220,61241,33315.74366227831,985,128,12.99492385786802,11.458333333333332,353,632,3,125
20210707,S12000041,Angus,84,5001,4317.907097219824,506.82092902780175,0,136,117.42358832671387,120,39558,34154.7228457952,779,89,11.424903722721439,12.024957458876914,392,387,9,80
20210707,S12000042,Dundee City,150,11441,7687.810778121221,749.8992070958205,1,238,159.9247412982126,251,54303,36489.04717107916,1154,164,14.211438474870016,15.696004178636718,494,660,11,153
20210707,S12000045,East Dunbartonshire,54,7106,6534.252873563218,405.5172413793103,0,199,182.98850574712642,106,38652,35542.06896551725,567,56,9.876543209876543,10.787238925866422,286,281,5,51
20210707,S12000047,Fife,209,16415,4387.5123620132035,406.81046694999065,0,385,102.9054072113971,531,124844,33369.14976077834,2088,234,11.206896551724139,10.53074433656958,899,1189,27,207
20210707,S12000048,Perth and Kinross,84,7051,4641.564083997104,458.16601935356465,0,224,147.45573036666448,218,54223,35694.161016391285,921,91,9.88056460369164,10.7551819104218,393,528,10,81
20210707,S12000049,Glasgow City,394,54655,8598.4204895853,448.0523566798817,2,1188,186.89824428922032,709,239335,37652.60210181864,3749,442,11.78981061616431,11.877776075968754,1603,2146,20,422
20210707,S12000050,North Lanarkshire,210,27205,7974.731781673214,379.0232749017998,1,696,204.02180922788298,341,122977,36048.836254910006,1900,235,12.368421052631579,10.168018539976826,835,1065,8,227
20210708,S12000005,Clackmannanshire,11,3232,6301.423279391695,206.6679664651979,0,95,185.2212906999415,34,22501,43870.150126730354,242,12,4.958677685950414,5.417066155321189,138,104,1,11
20210708,S12000006,Dumfries and Galloway,24,4883,3292.872074988199,105.87362600310203,0,144,97.10702002832288,115,51471,34709.69047137366,654,29,4.434250764525994,4.0479760119940025,343,311,8,21
20210708,S12000008,East Ayrshire,30,8395,6903.782894736842,265.625,0,229,188.32236842105263,72,44540,36628.28947368421,456,32,7.017543859649122,8.171779141104295,248,208,0,32
20210708,S12000010,East Lothian,73,5156,4778.4986098239115,512.5115848007415,0,113,104.72659870250233,128,36554,33877.66450417053,715,78,10.909090909090908,12.0523138832998,301,414,4,74
20210708,S12000011,East Renfrewshire,74,6765,7042.473454091193,432.02165313345824,0,173,180.0957734749115,98,34564,35981.67811784301,502,80,15.936254980079681,12.150537634408602,126,376,4,76
20210708,S12000013,Na h-Eileanan Siar,0,322,1215.0943396226414,49.056603773584904,0,9,33.9622641509434,11,6990,26377.35849056604,99,0,0,2.0746887966804977,91,8,0,0
20210708,S12000014,Falkirk,84,8646,5384.902840059791,358.12157448928747,1,250,155.70503238664674,180,60014,37377.92725460887,1020,90,8.823529411764707,8.671105964099594,447,573,13,77
20210708,S12000017,Highland,86,5334,2265.641591980631,244.23395489105042,2,101,42.9002251199932,310,70210,29822.02777895765,1258,92,7.3131955484896665,7.258548290341932,507,751,4,88
20210708,S12000018,Inverclyde,63,3976,5159.615883726966,502.20607318972225,0,149,193.3558266286011,100,28627,37148.974824811834,586,67,11.433447098976108,10.943695479777954,292,294,2,65
20210708,S12000019,Midlothian,86,5625,6038.647342995168,707.4610842726785,0,158,169.6188942565754,157,34037,36539.989264626944,633,91,14.375987361769353,14.555921052631579,167,466,1,90
20210708,S12000020,Moray,17,2005,2094.8699195486365,92.98923832410406,0,30,31.344687075540694,95,29300,30613.31104377808,398,17,4.271356783919598,3.9915966386554618,206,192,0,17
20210708,S12000021,North Ayrshire,45,8062,6005.214152700186,274.1154562383613,0,278,207.07635009310988,122,45158,33637.24394785848,580,47,8.103448275862068,8.335146898803046,276,304,11,36
20210708,S12000023,Orkney Islands,3,121,540.1785714285714,102.67857142857143,0,3,13.392857142857144,35,5446,24312.5,63,3,4.761904761904762,5.030181086519115,37,26,3,0
20210708,S12000026,Scottish Borders,30,3881,3367.7542519958347,267.2683096147171,0,103,89.37868795557098,115,36718,31862.20062478306,494,32,6.477732793522267,10.275614140203714,230,264,1,31
20210708,S12000027,Shetland Islands,1,279,1219.9387844337562,52.4704853519895,0,9,39.35286401399213,16,7810,34149.54088325317,75,1,1.3333333333333335,2.0168067226890756,63,12,1,0
20210708,S12000028,South Ayrshire,36,5793,5165.864098448368,237.2034956304619,0,215,191.72462992687713,93,40398,36024.612092027826,461,38,8.24295010845987,8.338368580060424,248,213,1,37
20210708,S12000029,South Lanarkshire,121,23145,7214.3257901627085,278.03752883236706,1,647,201.67071878311825,326,117151,36516.11495542672,1891,127,6.71602326811211,8.024537842990965,714,1177,5,122
20210708,S12000030,Stirling,33,4427,4705.569727891157,242.3469387755102,0,118,125.42517006802721,81,35245,37462.79761904762,448,36,8.035714285714286,7.654013690105788,175,273,2,34
20210708,S12000033,Aberdeen City,135,10263,4480.485462324282,382.8691172618528,0,242,105.64917488867546,250,81845,35730.81288745307,1556,148,9.511568123393316,9.803315827412213,614,942,19,129
20210708,S12000034,Aberdeenshire,81,7709,2956.1316051844465,212.8230692537771,0,191,73.24181302247105,261,79152,30352.02086049544,1388,90,6.484149855907781,6.293411913281415,479,909,6,84
20210708,S12000035,Argyll and Bute,20,2130,2493.269343322018,177.92344609621912,0,72,84.27952709820906,83,26335,30826.407585157438,542,22,4.059040590405904,5.697823303457106,356,186,2,20
20210708,S12000036,City of Edinburgh,348,29193,5532.959326788218,491.64171183806525,2,612,115.99257041052273,830,193912,36752.20802850536,3536,382,10.80316742081448,12.183760683760683,1189,2347,9,373
20210708,S12000038,Renfrewshire,102,14099,7859.412453314009,398.01549696192654,0,374,208.48430793243773,173,68618,38250.738614192545,1092,113,10.347985347985347,10.141356503696018,400,692,6,107
20210708,S12000039,West Dunbartonshire,33,5954,6739.868689155535,417.70432420194703,0,171,193.5702965813901,71,33017,37374.915100747116,503,35,6.958250497017893,10.443037974683545,211,292,3,32
20210708,S12000040,West Lothian,107,10725,5834.5120226308345,378.63126972037867,1,251,136.54662169513654,146,61387,33395.16918724839,897,115,12.82051282051282,11.792677127912505,345,552,3,112
20210708,S12000041,Angus,73,5074,4380.935935071663,467.1041270937662,0,136,117.42358832671387,171,39729,34302.365739941284,802,82,10.224438902743142,11.525029103608848,242,560,2,80
20210708,S12000042,Dundee City,119,11560,7767.773148770327,705.5503292568203,1,239,160.59669399274293,192,54495,36618.062088428975,938,136,14.498933901918976,15.692222835079978,286,652,13,123
20210708,S12000045,East Dunbartonshire,46,7152,6576.551724137931,388.9655172413793,0,199,182.98850574712642,107,38759,35640.45977011494,597,50,8.375209380234507,10.756782484531175,219,378,2,48
20210708,S12000047,Fife,190,16605,4438.296848688959,395.31713575495155,0,385,102.9054072113971,468,125312,33494.239970063885,2232,207,9.274193548387096,10.41557420031463,893,1339,17,190
20210708,S12000048,Perth and Kinross,67,7118,4685.669146204989,408.13639655058915,0,224,147.45573036666448,218,54441,35837.667039694556,1014,72,7.100591715976331,9.968473202221888,438,576,5,67
20210708,S12000049,Glasgow City,417,55072,8664.02366119187,437.35447737713173,4,1192,187.52753130702914,648,239983,37754.54659870367,4308,460,10.677808727948005,11.856474258970358,1712,2596,23,437
20210708,S12000050,North Lanarkshire,170,27375,8024.564694846691,369.05669226710444,0,696,204.02180922788298,314,123291,36140.880576889256,2123,196,9.23221855864343,10.116049923363258,698,1425,13,183
20210709,S12000005,Clackmannanshire,8,3240,6317.020861766426,191.07038409046598,0,95,185.2212906999415,30,22531,43928.6410606356,183,9,4.918032786885246,5.419222903885481,82,101,2,7
20210709,S12000006,Dumfries and Galloway,30,4913,3313.1027041607663,114.64023197788119,0,144,97.10702002832288,111,51582,34784.54379931216,596,32,5.369127516778524,4.253022452504318,309,287,8,24
20210709,S12000008,East Ayrshire,25,8420,6924.3421052631575,243.42105263157896,0,229,188.32236842105263,69,44609,36685.03289473684,460,28,6.086956521739131,7.820804859529233,292,168,0,28
20210709,S12000010,East Lothian,64,5220,4837.8127896200185,500.46339202965714,0,113,104.72659870250233,145,36699,34012.048192771086,589,74,12.563667232597622,12.12556421830119,168,421,1,73
20210709,S12000011,East Renfrewshire,48,6813,7092.442223610243,433.06266916510515,0,173,180.0957734749115,99,34663,36084.73870497606,452,54,11.946902654867257,12.295762946552202,139,313,3,51
20210709,S12000013,Na h-Eileanan Siar,0,322,1215.0943396226414,41.50943396226415,0,9,33.9622641509434,20,7010,26452.830188679243,65,1,1.5384615384615385,1.9471488178025034,57,8,1,0
20210709,S12000014,Falkirk,73,8719,5430.3687095166915,348.1564524165421,0,250,155.70503238664674,163,60177,37479.44693572496,899,82,9.121245828698555,8.716814159292035,306,593,8,74
20210709,S12000017,Highland,73,5407,2296.6486853841907,231.06655906214164,0,101,42.9002251199932,277,70487,29939.684832009516,930,78,8.38709677419355,7.08399950805559,305,625,3,75
20210709,S12000018,Inverclyde,46,4022,5219.3096288606275,490.5268621853101,0,149,193.3558266286011,109,28736,37290.423046976386,476,50,10.504201680672269,10.717100078802206,199,277,2,48
20210709,S12000019,Midlothian,68,5693,6111.647879763822,663.4460547504026,0,158,169.6188942565754,115,34152,36663.446054750406,496,70,14.112903225806454,14.221073044602456,132,364,2,68
20210709,S12000020,Moray,13,2018,2108.4526172813707,98.21335283669418,0,30,31.344687075540694,73,29373,30689.583115661895,220,13,5.909090909090909,4.126315789473685,93,127,1,12
20210709,S12000021,North Ayrshire,48,8110,6040.968342644321,269.64618249534453,0,278,207.07635009310988,115,45273,33722.90502793296,595,52,8.739495798319327,8.309518575511103,347,248,5,47
20210709,S12000023,Orkney Islands,8,129,575.8928571428571,116.07142857142857,0,3,13.392857142857144,29,5475,24441.964285714286,60,8,13.333333333333334,5.436893203883495,34,26,6,2
20210709,S12000026,Scottish Borders,28,3909,3392.051371051718,248.17771607080877,0,103,89.37868795557098,82,36800,31933.35647344672,344,31,9.011627906976743,9.83910891089109,189,155,2,29
20210709,S12000027,Shetland Islands,2,281,1228.6838653257544,56.84302579798864,0,9,39.35286401399213,19,7829,34232.61915172716,65,2,3.076923076923077,2.1241830065359477,59,6,1,1
20210709,S12000028,South Ayrshire,27,5820,5189.941144997325,215.80167647583377,0,215,191.72462992687713,79,40477,36095.05974674514,348,29,8.333333333333332,7.847394540942928,143,205,1,28
20210709,S12000029,South Lanarkshire,94,23239,7243.625709120379,267.4396858051244,0,647,201.67071878311825,294,117445,36607.75512748582,1612,103,6.389578163771713,7.847930540335497,605,1007,8,95
20210709,S12000030,Stirling,34,4461,4741.70918367347,241.2840136054422,0,118,125.42517006802721,93,35338,37561.64965986394,431,34,7.888631090487238,7.474623192863734,190,241,5,29
20210709,S12000033,Aberdeen City,105,10368,4526.324980354492,372.8280799790448,0,242,105.64917488867546,272,82117,35849.55906749323,1289,118,9.154383242823895,9.619756147964456,483,806,7,111
20210709,S12000034,Aberdeenshire,67,7776,2981.8237594907587,207.07109440908044,0,191,73.24181302247105,290,79442,30463.225707492908,1345,77,5.724907063197026,6.2934817510435614,328,1017,3,74
20210709,S12000035,Argyll and Bute,22,2152,2519.0214210464706,173.24125014631863,0,72,84.27952709820906,83,26418,30923.563151117873,340,27,7.941176470588235,5.797576154602031,158,182,9,18
20210709,S12000036,City of Edinburgh,302,29495,5590.197490618248,474.0153898639172,2,614,116.37163109813882,751,194663,36894.545316705204,2982,352,11.804158283031523,12.153387153387154,858,2124,19,333
20210709,S12000038,Renfrewshire,73,14172,7900.105914487987,367.9134845866548,2,376,209.59919727967002,164,68782,38342.15954066559,833,82,9.843937575030012,9.691217751637481,260,573,2,80
20210709,S12000039,West Dunbartonshire,54,6008,6800.99615123387,415.4403441249717,0,171,193.5702965813901,75,33092,37459.81435363369,540,56,10.37037037037037,10.713309647444657,288,252,2,54
20210709,S12000040,West Lothian,98,10823,5887.825046240888,371.55913393537156,0,251,136.54662169513654,158,61545,33481.12283755848,777,106,13.64221364221364,11.928851174934726,267,510,1,105
20210709,S12000041,Angus,69,5143,4440.511137972716,461.9236746675876,0,136,117.42358832671387,190,39919,34466.41340010361,917,75,8.178844056706652,11.348747591522159,435,482,1,74
20210709,S12000042,Dundee City,92,11652,7829.592796667114,641.7148232764414,1,240,161.26864668727322,192,54687,36747.077005778796,1034,104,10.058027079303674,14.921540656205421,457,577,10,94
20210709,S12000045,East Dunbartonshire,52,7204,6624.367816091954,368.735632183908,0,199,182.98850574712642,108,38867,35739.77011494253,513,56,10.916179337231968,10.497915133676724,197,316,5,51
20210709,S12000047,Fife,176,16781,4485.3393205570255,381.95279715606875,0,385,102.9054072113971,442,125754,33612.38072327801,1781,205,11.510387422796182,10.440302539168018,674,1107,19,186
20210709,S12000048,Perth and Kinross,64,7182,4727.79935488118,379.1718780857086,0,224,147.45573036666448,199,54640,35968.66565729708,809,70,8.65265760197775,9.457388105456776,305,504,3,67
20210709,S12000049,Glasgow City,326,55398,8715.310553143288,427.2858850921906,1,1193,187.68485306148133,620,240603,37852.086086464034,3187,367,11.51553184813304,11.883194278903456,1123,2064,16,351
20210709,S12000050,North Lanarkshire,190,27565,8080.260303687635,369.9360966172246,1,697,204.3149440112564,320,123611,36234.683707568736,2018,202,10.009910802775025,10.210827885109822,554,1464,14,188
20210710,S12000005,Clackmannanshire,6,3246,6328.719048547475,185.2212906999415,0,95,185.2212906999415,15,22546,43957.88652758823,104,8,7.6923076923076925,5.356214248569943,27,77,1,7
20210710,S12000006,Dumfries and Galloway,21,4934,3327.2641445815634,114.64023197788119,0,144,97.10702002832288,94,51676,34847.93310405287,339,22,6.489675516224189,4.4636757002960605,160,179,0,22
20210710,S12000008,East Ayrshire,24,8444,6944.078947368421,217.92763157894734,0,229,188.32236842105263,45,44654,36722.039473684206,259,28,10.81081081081081,7.4288724973656475,106,153,1,27
20210710,S12000010,East Lothian,53,5273,4886.93234476367,492.12233549582953,0,113,104.72659870250233,86,36785,34091.7516218721,416,63,15.144230769230768,12.226619454280359,133,283,3,60
20210710,S12000011,East Renfrewshire,38,6851,7132.000832812825,424.73454091193,0,173,180.0957734749115,61,34724,36148.240682906515,313,43,13.738019169329075,12.478729438457176,83,230,1,42
20210710,S12000013,Na h-Eileanan Siar,4,326,1230.188679245283,49.056603773584904,0,9,33.9622641509434,19,7029,26524.528301886792,53,4,7.547169811320755,2.1828103683492497,45,8,4,0
20210710,S12000014,Falkirk,47,8766,5459.641255605381,341.30543099152965,0,250,155.70503238664674,95,60272,37538.61484803189,445,52,11.685393258426966,8.807118081737295,119,326,11,41
20210710,S12000017,Highland,38,5445,2312.789364142208,218.74867264154952,0,101,42.9002251199932,182,70669,30016.99018816633,523,45,8.604206500956023,6.947608200455581,160,363,3,42
20210710,S12000018,Inverclyde,36,4058,5266.026472878277,456.78691928367505,0,149,193.3558266286011,49,28785,37354.00986244485,243,39,16.049382716049383,10.346695557963164,68,175,1,38
20210710,S12000019,Midlothian,64,5757,6180.3542673107895,651.6371443907676,1,159,170.69243156199678,94,34246,36764.35856146001,381,69,18.11023622047244,14.32354888545575,78,303,2,67
20210710,S12000020,Moray,18,2036,2127.2594295266954,105.52711315432035,0,30,31.344687075540694,55,29428,30747.048375300383,217,20,9.216589861751153,4.512863770560944,115,102,0,20
20210710,S12000021,North Ayrshire,25,8135,6059.590316573557,254.00372439478588,0,278,207.07635009310988,85,45358,33786.21973929237,316,26,8.227848101265822,8.047790802524798,154,162,0,26
20210710,S12000023,Orkney Islands,0,129,575.8928571428571,116.07142857142857,0,3,13.392857142857144,3,5478,24455.35714285714,23,0,0,5.353728489483748,21,2,0,0
20210710,S12000026,Scottish Borders,21,3930,3410.274210343631,234.29364803887538,1,104,90.24644220756682,89,36889,32010.586601874347,236,24,10.16949152542373,9.4375,92,144,2,22
20210710,S12000027,Shetland Islands,3,284,1241.8014866637516,65.58810668998689,0,9,39.35286401399213,17,7846,34306.95233930914,42,3,7.142857142857142,2.3961661341853033,35,7,3,0
20210710,S12000028,South Ayrshire,30,5850,5216.69341894061,203.31728196896736,0,215,191.72462992687713,56,40533,36144.9973247726,260,33,12.692307692307692,7.655805124960456,109,151,0,33
20210710,S12000029,South Lanarkshire,86,23325,7270.432017953993,257.7769465744031,0,647,201.67071878311825,207,117652,36672.277289445796,962,105,10.914760914760915,7.7590607452782026,246,716,3,102
20210710,S12000030,Stirling,24,4485,4767.219387755102,246.5986394557823,0,118,125.42517006802721,59,35397,37624.36224489796,237,26,10.970464135021098,7.876496534341524,69,168,4,22
20210710,S12000033,Aberdeen City,69,10437,4556.448092202917,343.5781018073867,0,242,105.64917488867546,220,82337,35945.60377193749,824,73,8.859223300970873,8.992167101827677,258,566,5,68
20210710,S12000034,Aberdeenshire,53,7829,3002.1474039420204,201.70258455403024,0,191,73.24181302247105,215,79657,30545.67068026689,708,56,7.909604519774012,6.230936819172114,218,490,1,55
20210710,S12000035,Argyll and Bute,6,2158,2526.044714971322,165.04740723399274,0,72,84.27952709820906,81,26499,31018.37761910336,301,8,2.6578073089700998,5.438259756877799,161,140,2,6
20210710,S12000036,City of Edinburgh,259,29754,5639.285849664531,456.57859823357717,1,615,116.56116144194687,597,195260,37007.694931958606,2028,277,13.658777120315582,11.95081452228156,426,1602,5,272
20210710,S12000038,Renfrewshire,68,14240,7938.012152293884,369.5858186075032,0,376,209.59919727967002,100,68882,38397.9040080272,649,70,10.785824345146379,9.758075415596702,208,441,0,70
20210710,S12000039,West Dunbartonshire,30,6038,6834.9558523885,389.4045732397555,0,171,193.5702965813901,48,33140,37514.1498754811,290,36,12.413793103448276,10.461538461538462,120,170,3,33
20210710,S12000040,West Lothian,64,10887,5922.641714720923,368.2950712653683,0,251,136.54662169513654,96,61641,33533.34784027853,545,70,12.844036697247708,11.90359075258239,173,372,4,66
20210710,S12000041,Angus,47,5190,4481.091348644448,448.97254360214123,0,136,117.42358832671387,123,40042,34572.61267484027,375,52,13.866666666666665,11.067809820732657,87,288,2,50
20210710,S12000042,Dundee City,85,11737,7886.708775702191,592.662276575729,0,240,161.26864668727322,116,54803,36825.02351834431,538,96,17.843866171003718,14.378698224852071,153,385,5,91
20210710,S12000045,East Dunbartonshire,30,7234,6651.954022988506,340.2298850574712,0,199,182.98850574712642,86,38953,35818.85057471265,345,34,9.855072463768117,9.947381608619393,104,241,5,29
20210710,S12000047,Fife,129,16910,4519.8193141421425,372.06318659289553,0,385,102.9054072113971,322,126076,33698.44706385481,1158,139,12.003454231433507,10.425722762713034,319,839,14,125
20210710,S12000048,Perth and Kinross,53,7235,4762.688433941149,355.47363570535185,1,225,148.11401487722992,128,54768,36052.92607464947,475,59,12.421052631578949,9.099451840250588,141,334,1,58
20210710,S12000049,Glasgow City,227,55625,8751.02259140394,412.4976401736832,3,1196,188.15681832483796,450,241053,37922.88087596753,2115,249,11.77304964539007,11.744119801416131,657,1458,17,232
20210710,S12000050,North Lanarkshire,150,27715,8124.2305211936455,365.8322096499971,1,698,204.60807879462976,253,123864,36308.84680776221,1234,167,13.53322528363047,10.233874571726501,269,965,10,157
20210711,S12000005,Clackmannanshire,6,3252,6340.417235328524,181.32189510625852,0,95,185.2212906999415,29,22575,44014.42776369663,171,8,4.678362573099415,5.370177267987486,107,64,3,5
20210711,S12000006,Dumfries and Galloway,15,4949,3337.379459167847,115.98894058938566,0,144,97.10702002832288,52,51728,34882.999527951986,322,18,5.590062111801243,4.71787577050735,216,106,2,16
20210711,S12000008,East Ayrshire,33,8477,6971.217105263158,208.88157894736844,0,229,188.32236842105263,60,44714,36771.381578947374,307,34,11.074918566775244,7.244432519452642,161,146,0,34
20210711,S12000010,East Lothian,38,5311,4922.150139017609,452.27062094531976,0,113,104.72659870250233,150,36935,34230.769230769234,460,41,8.91304347826087,11.298377028714107,132,328,1,40
