Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20210715,S08000029,NHS Fife,160,17770,4749.685938042926,307.9143613182584,1,387,103.43998075535241,404,128194,34264.56044690348,1936,172,8.884297520661157,9.96286639804061,867,1069,,:,,:,30,142
20210715,S08000030,NHS Tayside,128,25229,6056.655863641819,350.49813947905415,1,609,146.2009362621534,489,152564,36625.615172248225,2372,149,6.281618887015177,9.959987688519545,1129,1243,,:,,:,22,127
20210715,S08000031,NHS Greater Glasgow and Clyde,452,96834,8169.9908879214345,311.4137221153522,0,2273,191.77550538287605,932,453533,38265.07711518342,6437,514,7.985086220288955,9.74247012700425,2936,3501,,:,,:,27,487
20210715,S08000032,NHS Lanarkshire,248,52512,7932.805607589583,294.5797329143755,1,1352,204.24194815396697,555,244604,36951.47743066046,3386,273,8.062610750147666,9.24745996211469,1192,2194,,:,,:,18,255
20210715,S92000003,Scotland,1963,325917,5962.6234906695945,279.2352725942188,7,7867,143.92608854738384,4998,1971766,36073.289425539704,28011,2221,7.929027881903537,9.025232572283837,12287,15724,77,"",7,"",190,2031
20210716,S08000015,NHS Ayrshire and Arran,80,23039,6260.767955650968,169.56982526699096,0,729,198.10320932634036,196,132702,36061.30601375037,1268,88,6.940063091482649,6.509388541165142,767,501,,:,,:,1,87
20210716,S08000016,NHS Borders,19,4138,3590.7670947587644,197.84796945505036,0,104,90.24644220756682,116,37564,32596.32072197154,411,23,5.59610705596107,8.967391304347826,190,221,,:,,:,4,19
20210716,S08000017,NHS Dumfries and Galloway,21,5108,3444.6017937824536,128.80167239867828,0,144,97.10702002832288,78,52381,35323.3528896082,433,24,5.542725173210162,5.76464983325393,175,258,,:,,:,9,15
20210716,S08000019,NHS Forth Valley,104,17108,5592.128918380022,219.98496388062628,0,469,153.3030431798124,242,120090,39254.07773019972,1323,111,8.390022675736962,7.21438988818668,532,791,,:,,:,7,104
20210716,S08000020,NHS Grampian,124,21406,3655.708308427974,205.6186491332935,0,464,79.24173853641875,515,195867,33450.08965929468,2582,141,5.460883036405887,6.788309880933972,827,1755,,:,,:,7,134
20210716,S08000022,NHS Highland,73,8135,2535.373683226329,172.9726360406408,0,173,53.91759645951505,328,99800,31103.908246587296,1283,89,6.936866718628215,6.432575981115374,490,793,,:,,:,10,79
20210716,S08000024,NHS Lothian,377,54631,5987.024515337154,346.8531161985337,2,1144,125.3712369450624,966,336127,36836.239301252615,4211,428,10.16385656613631,10.735094339622641,1417,2794,,:,,:,16,412
20210716,S08000025,NHS Orkney,0,138,616.0714285714286,40.17857142857143,0,3,13.392857142857144,18,5636,25160.714285714286,44,0,0,2.1739130434782608,30,14,,:,,:,0,0
20210716,S08000026,NHS Shetland,4,329,1438.5658067337122,205.5094009619589,0,9,39.35286401399213,40,8037,35142.107564494974,89,4,4.49438202247191,6.119791666666666,81,8,,:,,:,4,0
20210716,S08000028,NHS Western Isles,4,346,1305.6603773584907,90.56603773584905,0,9,33.9622641509434,17,7183,27105.660377358494,74,4,5.405405405405405,3.2133676092544987,70,4,,:,,:,4,0
20210716,S08000029,NHS Fife,131,17901,4784.700505171999,295.8864565792639,0,387,103.43998075535241,387,128581,34368.00042765884,1592,141,8.856783919597989,9.601347557551938,654,938,,:,,:,14,127
20210716,S08000030,NHS Tayside,147,25376,6091.945744808546,331.53282919217384,3,612,146.9211379186172,481,153045,36741.087504501265,2332,158,6.775300171526586,9.638020503733705,1196,1136,,:,,:,21,137
20210716,S08000031,NHS Greater Glasgow and Clyde,436,97270,8206.776686578247,297.661233167966,0,2273,191.77550538287605,887,454420,38339.9142789646,5147,489,9.500680007771518,9.53329812262928,2031,3116,,:,,:,24,465
20210716,S08000032,NHS Lanarkshire,229,52741,7967.399842890809,286.2710737808931,0,1352,204.24194815396697,514,245118,37029.1256269261,3239,250,7.718431614695893,9.163782907705112,1064,2175,,:,,:,14,236
20210716,S92000003,Scotland,1749,327666,5994.621295279912,267.67288693743143,5,7872,144.01756311745336,4785,1976551,36160.83058909623,24072,1955,8.121468926553673,8.804641791205595,9529,14543,68,"",8,"",135,1820
20210717,S08000015,NHS Ayrshire and Arran,76,23115,6281.420690779641,168.7545857224381,0,729,198.10320932634036,188,132890,36112.39435854235,777,80,10.296010296010296,6.480046493607129,412,365,,:,,:,3,77
20210717,S08000016,NHS Borders,22,4160,3609.8576883026726,198.71572370704615,0,104,90.24644220756682,72,37636,32658.799028115238,208,22,10.576923076923077,8.984910836762689,76,132,,:,,:,1,21
20210717,S08000017,NHS Dumfries and Galloway,20,5128,3458.088879897498,128.127318092926,0,144,97.10702002832288,83,52464,35379.32429698564,343,23,6.705539358600583,5.78296049500238,153,190,,:,,:,2,21
20210717,S08000019,NHS Forth Valley,63,17171,5612.721864478802,215.40875363645276,1,470,153.62991534011047,138,120228,39299.18608832086,673,69,10.25260029717682,7.119677451076802,198,475,,:,,:,1,68
20210717,S08000020,NHS Grampian,97,21503,3672.273930492699,198.2751259499616,0,464,79.24173853641875,404,196271,33519.08462129622,1364,106,7.771260997067449,6.696123297038557,383,981,,:,,:,7,99
20210717,S08000022,NHS Highland,57,8192,2553.138440441314,176.71258492800598,0,173,53.91759645951505,252,100052,31182.447173221968,842,66,7.8384798099762465,6.508061344868265,273,569,,:,,:,2,64
20210717,S08000024,NHS Lothian,320,54951,6022.093392804305,333.59269690626746,2,1146,125.5904174292321,744,336871,36917.77444136374,2757,364,13.202756619513965,10.57935285053929,702,2055,,:,,:,12,352
20210717,S08000025,NHS Orkney,0,138,616.0714285714286,40.17857142857143,0,3,13.392857142857144,5,5641,25183.035714285714,18,0,0,2.197802197802198,13,5,,:,,:,0,0
20210717,S08000026,NHS Shetland,4,333,1456.0559685177088,209.881941407958,0,9,39.35286401399213,28,8065,35264.53869698294,61,4,6.557377049180328,6.099110546378653,51,10,,:,,:,4,0
20210717,S08000028,NHS Western Isles,3,349,1316.9811320754716,86.79245283018868,0,9,33.9622641509434,5,7188,27124.528301886792,45,3,6.666666666666667,3.116883116883117,42,3,,:,,:,3,0
20210717,S08000029,NHS Fife,89,17990,4808.48902787801,285.1949857001577,0,387,103.43998075535241,248,128829,34434.28754710929,888,100,11.26126126126126,9.494916366021647,278,610,,:,,:,12,88
20210717,S08000030,NHS Tayside,110,25486,6118.353138878886,313.5277877805786,2,614,147.40127235625974,249,153294,36800.86424198776,1016,125,12.303149606299213,9.343794579172611,311,705,,:,,:,12,113
20210717,S08000031,NHS Greater Glasgow and Clyde,350,97620,8236.3065708211,290.911545341028,2,2275,191.9442475785495,743,455163,38402.60200465728,3595,400,11.126564673157164,9.443017111832857,1248,2347,,:,,:,26,374
20210717,S08000032,NHS Lanarkshire,189,52930,7995.951417004049,279.17094688500816,0,1352,204.24194815396697,339,245457,37080.33718049429,1891,213,11.263881544156531,9.02753108348135,628,1263,,:,,:,16,197
20210717,S92000003,Scotland,1400,329066,6020.234174899379,260.1536772777168,7,7879,144.14562751555067,3498,1980049,36224.82619831687,14512,1578,10.873759647188534,8.690591976570099,4770,9742,49,"",6,"",101,1477
20210718,S08000015,NHS Ayrshire and Arran,60,23175,6297.725481670697,162.50441588086633,0,729,198.10320932634036,193,133083,36164.84143590859,936,61,6.517094017094018,6.299443305010255,520,416,,:,,:,0,61
20210718,S08000016,NHS Borders,16,4176,3623.7417563346057,196.11246095105864,0,104,90.24644220756682,66,37702,32716.07080874696,219,17,7.76255707762557,8.87674974393991,99,120,,:,,:,2,15
20210718,S08000017,NHS Dumfries and Galloway,39,5167,3484.3886978218356,144.31182143097985,0,144,97.10702002832288,87,52551,35437.99312158608,392,41,10.459183673469388,6.226591760299625,223,169,,:,,:,9,32
20210718,S08000019,NHS Forth Valley,65,17236,5633.968554898179,210.17879907168304,0,470,153.62991534011047,163,120391,39352.46625044945,1016,73,7.18503937007874,6.999409332545777,576,440,,:,,:,5,68
20210718,S08000020,NHS Grampian,96,21599,3688.6687729485097,185.80821449918878,0,464,79.24173853641875,324,196595,33574.41721458458,1613,109,6.757594544327341,6.446953079021989,842,771,,:,,:,11,98
20210718,S08000022,NHS Highland,63,8255,2572.7731720999814,179.82920900081032,1,174,54.22925886679549,217,100269,31250.07791560182,839,72,8.581644815256258,6.581280788177341,361,478,,:,,:,3,69
20210718,S08000024,NHS Lothian,276,55227,6052.340299619722,316.0582581726923,1,1147,125.70000767131695,731,337602,36997.88490832776,2967,329,11.088641725648804,10.335283386802542,926,2041,,:,,:,10,319
20210718,S08000025,NHS Orkney,0,138,616.0714285714286,40.17857142857143,0,3,13.392857142857144,6,5647,25209.821428571428,35,1,2.857142857142857,2.3504273504273505,26,9,,:,,:,1,0
20210718,S08000026,NHS Shetland,1,334,1460.4285089637078,196.76432006996066,0,9,39.35286401399213,15,8080,35330.12680367294,58,1,1.7241379310344827,5.583126550868486,49,9,,:,,:,0,1
20210718,S08000028,NHS Western Isles,1,350,1320.754716981132,71.69811320754717,0,9,33.9622641509434,16,7204,27184.905660377357,89,1,1.1235955056179776,2.574002574002574,82,7,,:,,:,0,1
20210718,S08000029,NHS Fife,111,18101,4838.15785956753,284.1258386122471,1,388,103.70726752733007,251,129080,34501.37652687568,1107,122,11.02077687443541,9.572436695724367,561,546,,:,,:,13,109
20210718,S08000030,NHS Tayside,123,25609,6147.881406793902,298.8836874324811,3,617,148.12147401272355,273,153567,36866.402592725964,1251,132,10.551558752997602,8.884405102837803,591,660,,:,,:,9,123
20210718,S08000031,NHS Greater Glasgow and Clyde,345,97965,8265.41459957477,280.4495292092741,1,2276,192.02861867638623,783,455946,38468.66457426344,3844,390,10.145681581685743,9.192567815025516,1401,2443,,:,,:,34,356
20210718,S08000032,NHS Lanarkshire,189,53119,8024.502991117288,270.25802163272704,1,1353,204.39301468366668,308,245765,37126.86567164179,2009,198,9.855649576903932,8.820748345265434,695,1314,,:,,:,10,188
20210718,S92000003,Scotland,1385,330451,6045.572630808635,251.07939992682037,8,7887,144.29198682766193,3433,1983482,36287.6326381266,16405,1547,9.430051813471502,8.489176079770886,6961,9444,67,"",6,"",107,1440
20210719,S08000015,NHS Ayrshire and Arran,122,23297,6330.878556482514,166.30886708877958,0,729,198.10320932634036,308,133391,36248.539362482676,1911,127,6.6457352171637885,6.4733915806195395,1265,646,,:,,:,7,120
20210719,S08000016,NHS Borders,25,4201,3645.435612634502,173.55085039916696,0,104,90.24644220756682,106,37808,32808.05275945852,570,29,5.087719298245614,8.04953560371517,348,222,,:,,:,4,25
20210719,S08000017,NHS Dumfries and Galloway,49,5216,3517.4320588036953,157.79890754602468,0,144,97.10702002832288,150,52701,35539.146267448916,702,50,7.122507122507122,6.655652584375737,426,276,,:,,:,6,44
20210719,S08000019,NHS Forth Valley,107,17343,5668.943876050077,211.15941555257737,0,470,153.62991534011047,353,120744,39467.85212303468,2035,113,5.552825552825553,7.037888633409977,1201,834,,:,,:,5,108
20210719,S08000020,NHS Grampian,149,21748,3714.1149346767993,172.65818461275722,0,464,79.24173853641875,721,197316,33697.54931261207,3390,167,4.926253687315634,6.098350048527985,1932,1458,,:,,:,15,152
20210719,S08000022,NHS Highland,92,8347,2601.446113569781,179.5175465935299,0,174,54.22925886679549,410,100679,31377.859502586798,2029,110,5.421389847215377,6.543441731738659,1217,812,,:,,:,6,104
20210719,S08000024,NHS Lothian,364,55591,6092.231147738606,297.53750726035355,1,1148,125.80959791340179,1339,338941,37144.62624247937,5886,409,6.948691811077132,9.754783931060702,2787,3099,,:,,:,17,392
20210719,S08000025,NHS Orkney,1,139,620.5357142857142,17.857142857142858,1,4,17.857142857142858,27,5674,25330.35714285714,121,3,2.479338842975207,1.9464720194647203,115,6,,:,,:,2,1
20210719,S08000026,NHS Shetland,2,336,1469.173589855706,166.15653694796677,0,9,39.35286401399213,30,8110,35461.30301705291,176,4,2.272727272727273,5.0761421319796955,158,18,,:,,:,4,0
20210719,S08000028,NHS Western Isles,8,358,1350.9433962264152,94.33962264150944,0,9,33.9622641509434,31,7235,27301.886792452828,194,10,5.154639175257731,3.56687898089172,183,11,,:,,:,10,0
20210719,S08000029,NHS Fife,122,18223,4870.7668457488035,267.5540587496325,0,388,103.70726752733007,473,129553,34627.803170021114,2362,136,5.75783234546994,9.107635694572217,1249,1113,,:,,:,14,122
20210719,S08000030,NHS Tayside,158,25767,6185.812027367663,268.1550834233585,2,619,148.6016084503661,492,154059,36984.51566438603,2411,180,7.465781833264205,8.282085561497327,1241,1170,,:,,:,24,156
20210719,S08000031,NHS Greater Glasgow and Clyde,436,98401,8302.200398231582,265.431473794337,5,2281,192.45047416556986,1180,457126,38568.22246971078,7144,501,7.012877939529676,8.846839706756489,4047,3097,,:,,:,42,459
20210719,S08000032,NHS Lanarkshire,273,53392,8065.7441537253,261.4961629101456,0,1353,204.39301468366668,626,246391,37221.433319233794,3865,304,7.865459249676585,8.743848029069499,2231,1634,,:,,:,19,285
20210719,S92000003,Scotland,1908,332359,6080.479326747164,238.8583973655324,9,7896,144.45664105378705,6246,1989728,36401.90267105745,32883,2147,6.529209621993128,8.190525179896339,18423,14460,75,"",5,"",175,1972
20210720,S08000015,NHS Ayrshire and Arran,107,23404,6359.955433571564,165.7653740590777,0,729,198.10320932634036,294,133685,36328.43283784886,2220,115,5.18018018018018,6.5658093797276855,1610,610,,:,,:,13,102
20210720,S08000016,NHS Borders,30,4231,3671.468240194377,166.60881638320026,1,105,91.11419645956265,98,37906,32893.09267615411,481,33,6.860706860706861,7.639128931904597,298,183,,:,,:,3,30
20210720,S08000017,NHS Dumfries and Galloway,39,5255,3543.731876728033,155.77584462876797,0,144,97.10702002832288,147,52848,35638.276350394495,938,44,4.690831556503198,6.5569861707200765,725,213,,:,,:,8,36
20210720,S08000019,NHS Forth Valley,74,17417,5693.132415912137,201.68012290393227,0,470,153.62991534011047,377,121121,39591.08292746707,1967,83,4.219623792577529,6.6132066132066125,1127,840,,:,,:,6,77
20210720,S08000020,NHS Grampian,131,21879,3736.4870634446247,160.19127316198447,0,464,79.24173853641875,624,197940,33804.11578857485,3168,144,4.545454545454546,5.817435669920142,1972,1196,,:,,:,15,129
20210720,S08000022,NHS Highland,58,8405,2619.5225331920465,166.11606308047124,0,174,54.22925886679549,338,101017,31483.201396247583,1744,62,3.555045871559633,6.179494858740141,1183,561,,:,,:,1,61
20210720,S08000024,NHS Lothian,322,55913,6127.519205689926,282.19487336847527,0,1148,125.80959791340179,1080,340021,37262.983703931,5017,360,7.175602949970101,9.501025290498974,2479,2538,,:,,:,10,350
20210720,S08000025,NHS Orkney,3,142,633.9285714285714,26.78571428571429,0,4,17.857142857142858,28,5702,25455.357142857145,88,3,3.4090909090909087,2.3980815347721824,71,17,,:,,:,1,2
20210720,S08000026,NHS Shetland,9,345,1508.5264538696981,170.5290773939659,0,9,39.35286401399213,16,8126,35531.2636641889,100,11,11,5.795148247978436,95,5,,:,,:,10,1
20210720,S08000028,NHS Western Isles,4,362,1366.0377358490566,90.56603773584905,0,9,33.9622641509434,36,7271,27437.735849056604,262,5,1.9083969465648856,3.294117647058824,256,6,,:,,:,5,0
20210720,S08000029,NHS Fife,95,18318,4896.159089086681,241.09266832384466,0,388,103.70726752733007,418,129971,34739.52904070777,2091,107,5.117168818747011,8.382315359059545,1258,833,,:,,:,13,94
20210720,S08000030,NHS Tayside,105,25872,6211.019085343896,231.90493338134678,1,620,148.84167566918737,410,154469,37082.943224102746,2367,125,5.280946345585129,7.624859708193042,1511,856,,:,,:,10,115
20210720,S08000031,NHS Greater Glasgow and Clyde,400,98801,8335.948837366272,249.31659410752255,2,2283,192.6192163612433,1118,458244,38662.54935709223,6678,452,6.768493560946391,8.529076396807298,3976,2702,,:,,:,46,406
20210720,S08000032,NHS Lanarkshire,221,53613,8099.12985678893,245.18097770258024,2,1355,204.69514774306606,650,247041,37319.626563538586,3631,253,6.967777471770862,8.367128140586399,2084,1547,,:,,:,19,234
20210720,S92000003,Scotland,1598,333957,6109.714599341383,223.3991950237834,6,7902,144.5664105378705,5634,1995362,36504.97621661179,30800,1799,5.840909090909091,7.8430700898030965,18662,12138,65,"",9,"",160,1639
20210721,S08000015,NHS Ayrshire and Arran,78,23482,6381.151661729938,164.6783879996739,1,730,198.37495584119134,268,133953,36401.26090382891,1393,88,6.317300789662599,6.55039545731089,840,553,,:,,:,5,83
20210721,S08000016,NHS Borders,25,4256,3693.1620964942726,155.3280111072544,0,105,91.11419645956265,102,38008,32981.60360985769,420,25,5.952380952380952,7.079646017699115,214,206,,:,,:,2,23
20210721,S08000017,NHS Dumfries and Galloway,28,5283,3562.6137972890956,154.42713601726345,0,144,97.10702002832288,125,52973,35722.57063861353,596,31,5.201342281879195,6.318347509113001,377,219,,:,,:,7,24
20210721,S08000019,NHS Forth Valley,88,17505,5721.89716601837,195.79642401856634,0,470,153.62991534011047,279,121400,39682.28026019024,1620,92,5.679012345679013,6.44037427831973,899,721,,:,,:,6,86
20210721,S08000020,NHS Grampian,141,22020,3760.5669883015967,154.7263256767142,1,465,79.41251814533345,638,198578,33913.07317906242,2668,156,5.847076461769116,5.683219370025782,1429,1239,,:,,:,17,139
20210721,S08000022,NHS Highland,71,8476,2641.650564108957,158.3245028984604,0,174,54.22925886679549,296,101313,31575.453468802596,1415,84,5.936395759717315,6.118251928020565,870,545,,:,,:,4,80
20210721,S08000024,NHS Lothian,284,56197,6158.642834442021,261.920678582779,1,1149,125.91918815548664,1054,341075,37378.49181908843,4350,323,7.425287356321839,8.996815286624203,1838,2512,,:,,:,18,305
20210721,S08000025,NHS Orkney,0,142,633.9285714285714,22.32142857142857,0,4,17.857142857142858,19,5721,25540.178571428572,85,0,0,2.15311004784689,81,4,,:,,:,0,0
20210721,S08000026,NHS Shetland,4,349,1526.0166156536948,131.17621337997377,0,9,39.35286401399213,35,8161,35684.30257979887,104,5,4.807692307692308,5,96,8,,:,,:,5,0
20210721,S08000028,NHS Western Isles,6,368,1388.6792452830189,109.43396226415095,0,9,33.9622641509434,27,7298,27539.62264150943,125,6,4.8,3.615819209039548,115,10,,:,,:,6,0
20210721,S08000029,NHS Fife,118,18436,4927.698928180044,220.77887365354292,0,388,103.70726752733007,360,130331,34835.75227861973,1618,125,7.725587144622992,7.788511298947731,870,748,,:,,:,15,110
20210721,S08000030,NHS Tayside,106,25978,6236.466210538951,210.53895090625375,0,620,148.84167566918737,391,154860,37176.80950666187,2023,111,5.486900642609985,7.115887307580598,1164,859,,:,,:,7,104
20210721,S08000031,NHS Greater Glasgow and Clyde,398,99199,8369.52853430529,237.67338260605447,1,2284,192.70358745908,977,459221,38744.97991967871,5949,446,7.497058329130947,8.22807650667629,3290,2659,,:,,:,31,415
20210721,S08000032,NHS Lanarkshire,226,53839,8133.2708925010575,237.9297842769956,4,1359,205.29941386186476,488,247529,37393.347030032026,3088,243,7.869170984455959,8.214505661092424,1675,1413,,:,,:,17,226
20210721,S92000003,Scotland,1573,335530,6138.492499085255,211.78192462495429,8,7910,144.7127698499817,5059,2000421,36597.53018660812,25510,1739,6.816934535476284,7.541537693169873,13778,11732,74,"",6,"",140,1599
20210722,S08000015,NHS Ayrshire and Arran,79,23561,6402.619636403163,163.59140194027012,0,730,198.37495584119134,250,134203,36469.19753254165,1345,82,6.096654275092937,6.50761421319797,747,598,,:,,:,1,81
20210722,S08000016,NHS Borders,30,4286,3719.194724054148,144.9149600833044,0,105,91.11419645956265,91,38099,33060.56924678931,490,31,6.326530612244897,6.430868167202572,322,168,,:,,:,1,30
20210722,S08000017,NHS Dumfries and Galloway,18,5301,3574.7521747926357,144.31182143097985,0,144,97.10702002832288,98,53071,35788.65736057725,613,21,3.4257748776508974,5.825242718446602,329,284,,:,,:,4,17
20210722,S08000019,NHS Forth Valley,73,17578,5745.758833720132,187.62462001111365,0,470,153.62991534011047,241,121641,39761.056450822085,1295,76,5.8687258687258685,6.214120253801994,541,754,,:,,:,4,72
20210722,S08000020,NHS Grampian,109,22129,3779.1819656732987,144.65032875074715,0,465,79.41251814533345,492,199070,33997.09674664845,2828,125,4.42008486562942,5.382388008857094,1064,1764,,:,,:,13,112
20210722,S08000022,NHS Highland,63,8539,2661.2852957676246,148.66296827276696,0,174,54.22925886679549,338,101651,31680.79536246338,1475,73,4.949152542372881,5.77542328866729,733,742,,:,,:,4,69
20210722,S08000024,NHS Lothian,244,56441,6185.382853510723,239.6738594395555,2,1151,126.13836863965633,1019,342094,37490.164275772884,4492,275,6.121994657168299,8.382749326145552,1804,2688,,:,,:,19,256
20210722,S08000025,NHS Orkney,2,144,642.8571428571429,26.78571428571429,0,4,17.857142857142858,10,5731,25584.82142857143,40,2,5,2.088167053364269,30,10,,:,,:,1,1
20210722,S08000026,NHS Shetland,6,355,1552.2518583296896,131.17621337997377,0,9,39.35286401399213,26,8187,35797.98863139484,102,8,7.8431372549019605,5.36231884057971,97,5,,:,,:,7,1
20210722,S08000028,NHS Western Isles,4,372,1403.7735849056603,113.20754716981132,0,9,33.9622641509434,38,7336,27683.01886792453,134,4,2.9850746268656714,3.5752979414951245,129,5,,:,,:,3,1
20210722,S08000029,NHS Fife,110,18546,4957.1004730975865,207.41453505466015,3,391,104.50912784326304,354,130685,34930.371795899824,1742,128,7.347876004592423,7.535087719298246,771,971,,:,,:,18,110
20210722,S08000030,NHS Tayside,84,26062,6256.6318569199375,199.9759932781179,1,621,149.08174288800865,302,155162,37249.30980674589,1885,97,5.1458885941644565,6.985321791494166,920,965,,:,,:,10,87
20210722,S08000031,NHS Greater Glasgow and Clyde,349,99548,8398.974047450305,228.9831595288718,1,2285,192.78795855691672,843,460064,38816.10475515507,5799,397,6.846007932402139,8.059020861725548,2638,3161,,:,,:,29,368
20210722,S08000032,NHS Lanarkshire,207,54046,8164.541664148892,231.7360565593087,2,1361,205.60154692126414,467,247996,37463.89509940178,3274,229,6.994502138057422,8.048768871743581,1293,1981,,:,,:,16,213
20210722,S92000003,Scotland,1378,336908,6163.702890596414,201.07939992682037,9,7919,144.87742407610685,4569,2004990,36681.11964873765,25573,1551,6.064990419583154,7.255161850902772,11433,14140,58,"",10,"",130,1421
20210723,S08000015,NHS Ayrshire and Arran,66,23627,6420.554906383326,159.78695073235687,0,730,198.37495584119134,224,134427,36530.06875186825,1176,72,6.122448979591836,6.405001024800164,688,488,,:,,:,4,68
20210723,S08000016,NHS Borders,28,4314,3743.4918431100314,152.72474835126692,1,106,91.98195071155848,83,38182,33132.59284970496,329,31,9.422492401215806,6.919396393080604,171,158,,:,,:,3,28
20210723,S08000017,NHS Dumfries and Galloway,16,5317,3585.5418436846717,140.94004990221862,0,144,97.10702002832288,94,53165,35852.04666531796,471,17,3.6093418259023355,5.598027127003699,221,250,,:,,:,2,15
20210723,S08000019,NHS Forth Valley,94,17672,5776.484816788155,184.3558984081326,1,471,153.95678750040858,197,121838,39825.45026640081,1364,104,7.624633431085044,6.118355065195587,600,764,,:,,:,7,97
20210723,S08000020,NHS Grampian,100,22229,3796.259926564768,140.55161813679447,0,465,79.41251814533345,537,199607,34088.80539663564,2480,118,4.758064516129032,5.282393923819314,799,1681,,:,,:,15,103
20210723,S08000022,NHS Highland,71,8610,2683.4133266845356,148.0396434582061,0,174,54.22925886679549,346,101997,31788.63055538241,1222,76,6.219312602291326,5.676353752874765,465,757,,:,,:,2,74
20210723,S08000024,NHS Lothian,233,56674,6210.917379916493,223.89286457933787,2,1153,126.35754912382602,861,342955,37584.52147420794,3581,265,7.400167550963419,8.00344234079174,1346,2235,,:,,:,15,250
20210723,S08000025,NHS Orkney,4,148,660.7142857142858,44.64285714285714,0,4,17.857142857142858,21,5752,25678.571428571428,46,4,8.695652173913043,3.0023094688221708,32,14,,:,,:,0,4
20210723,S08000026,NHS Shetland,4,359,1569.742020113686,131.17621337997377,0,9,39.35286401399213,19,8206,35881.06689986883,65,5,7.6923076923076925,5.7057057057057055,60,5,,:,,:,5,0
20210723,S08000028,NHS Western Isles,13,385,1452.8301886792453,147.16981132075472,0,9,33.9622641509434,21,7357,27762.264150943396,79,13,16.455696202531644,4.525862068965517,77,2,,:,,:,13,0
20210723,S08000029,NHS Fife,82,18628,4979.017988399753,194.31748322775508,0,391,104.50912784326304,303,130988,35011.359687809054,1303,86,6.600153491941672,7.236072360723607,533,770,,:,,:,9,77
20210723,S08000030,NHS Tayside,74,26136,6274.396831112712,182.45108630416516,1,622,149.3218101068299,330,155492,37328.53198895691,1965,81,4.122137404580153,6.587707075398669,1021,944,,:,,:,5,76
20210723,S08000031,NHS Greater Glasgow and Clyde,305,99853,8424.707232290508,217.9305457122608,2,2287,192.9567007525902,824,460888,38885.62653977254,5093,357,7.009621048497938,7.7240039892919015,2368,2725,,:,,:,25,332
20210723,S08000032,NHS Lanarkshire,187,54233,8192.791105202732,225.3912623119222,0,1361,205.60154692126414,418,248414,37527.04090881624,2906,206,7.088781830695114,7.965543941153697,990,1916,,:,,:,10,196
20210723,S92000003,Scotland,1277,338185,6187.06549579217,192.4442005122576,7,7926,145.00548847420416,4278,2009268,36759.385290889135,22119,1437,6.49667706496677,7.030905471925246,9375,12744,59,"",6,"",115,1322
20210724,S08000015,NHS Ayrshire and Arran,69,23696,6439.30541590804,157.88472512840022,1,731,198.64670235604228,167,134594,36575.45041984836,681,75,11.013215859030836,6.416890912854481,331,350,,:,,:,5,70
20210724,S08000016,NHS Borders,19,4333,3759.9791738979525,150.1214855952794,0,106,91.98195071155848,71,38253,33194.203401596664,192,22,11.458333333333332,6.9603850425768234,74,118,,:,,:,0,22
20210724,S08000017,NHS Dumfries and Galloway,34,5351,3608.4698900802478,150.38101018275,0,144,97.10702002832288,77,53242,35903.97194686088,345,36,10.434782608695652,5.915701257086517,143,202,,:,,:,5,31
20210724,S08000019,NHS Forth Valley,37,17709,5788.579086719184,175.8572222403818,0,471,153.95678750040858,150,121988,39874.48109044553,687,43,6.259097525473072,5.8493589743589745,243,444,,:,,:,2,41
20210724,S08000020,NHS Grampian,81,22310,3810.093074886858,137.81914439415934,0,465,79.41251814533345,402,200009,34157.45879941935,1292,88,6.811145510835913,5.200986295085727,415,877,,:,,:,9,79
20210724,S08000022,NHS Highland,46,8656,2697.7497974194353,144.6113569781213,0,174,54.22925886679549,199,102196,31850.651374431214,668,53,7.934131736526946,5.643100511073254,223,445,,:,,:,8,45
20210724,S08000024,NHS Lothian,175,56849,6230.095672281341,208.00227947703536,1,1154,126.46713936591085,739,343694,37665.50866310864,2741,202,7.369573148485954,7.449886340152924,903,1838,,:,,:,10,192
20210724,S08000025,NHS Orkney,0,148,660.7142857142858,44.64285714285714,0,4,17.857142857142858,5,5757,25700.89285714286,11,0,0,3.051643192488263,7,4,,:,,:,0,0
20210724,S08000026,NHS Shetland,2,361,1578.4871010056843,122.4311324879755,0,9,39.35286401399213,9,8215,35920.41976388282,23,2,8.695652173913043,5.7324840764331215,20,3,,:,,:,2,0
20210724,S08000028,NHS Western Isles,3,388,1464.1509433962265,147.16981132075472,0,9,33.9622641509434,13,7370,27811.320754716984,46,3,6.521739130434782,4.520990312163617,39,7,,:,,:,3,0
20210724,S08000029,NHS Fife,68,18696,4997.193488894234,188.70446101622431,0,391,104.50912784326304,258,131246,35080.31967497929,887,78,8.793686583990981,7.038703870387039,322,565,,:,,:,9,69
20210724,S08000030,NHS Tayside,61,26197,6289.040931460809,170.68779258192293,1,623,149.56187732565118,222,155714,37381.82691153523,853,65,7.620164126611957,6.201489611916895,289,564,,:,,:,1,64
